game_url,game_name,keyword,group,verified,score,confidence,action,trend_7d,trend_30d,trend_90d
https://poki.com/en/g/dragon-the-dragon,Dragon the Dragon,online animal games,category,True,60,0.17,hold,,,
https://poki.com/en/g/dragon-the-dragon,Dragon the Dragon,online zombie games,category,True,60,0.17,hold,,,
https://poki.com/en/g/dragon-the-dragon,Dragon the Dragon,online adventure games,category,True,60,0.17,hold,,,
https://poki.com/en/g/dragon-the-dragon,Dragon the Dragon,dress up games,category,False,49,0.0,hold,,,
https://poki.com/en/g/dragon-the-dragon,Dragon the Dragon,online soccer games,category,False,49,0.0,hold,,,
https://poki.com/en/g/dragon-the-dragon,Dragon the Dragon,puzzle games,category,False,49,0.0,hold,,,
https://poki.com/en/g/dragon-the-dragon,Dragon the Dragon,platform games,category,False,49,0.0,hold,,,
https://poki.com/en/g/dragon-the-dragon,Dragon the Dragon,how to play dragon the dragon,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/dragon-the-dragon,Dragon the Dragon,dragon the dragon controls,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/dragon-the-dragon,Dragon the Dragon,games like dragon the dragon,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/dragon-the-dragon,Dragon the Dragon,dragon the dragon unblocked,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,connect 2 balls,game_name,True,50,0.67,hold,3.5,1.4,25.307692307692307
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,play connect 2 balls online,game_name,False,48,0.17,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,connect 2 balls free,game_name,False,37,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online pizza games,category,True,59,0.17,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online puzzle games,category,True,59,0.17,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online drawing games,category,True,59,0.17,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online clicker games,category,True,59,0.17,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online brain games,category,True,59,0.17,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online meccha chameleon games,category,False,48,0.17,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online mouse games,category,True,59,0.17,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online tycoon games,category,False,48,0.0,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online backrooms games,category,False,48,0.0,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online cooking games,category,False,48,0.0,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online brainrot games,category,False,48,0.0,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,online princess games,category,False,48,0.0,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,puzzle games,category,False,48,0.0,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,how to play connect 2 balls,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,connect 2 balls controls,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,games like connect 2 balls,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/connect-2-balls,Connect 2 Balls,connect 2 balls unblocked,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,machine eater,game_name,True,56,0.83,watch,32.0,33.6,66.53846153846153
https://poki.com/en/g/machine-eater,Machine Eater,play machine eater online,game_name,False,46,0.17,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,machine eater free,game_name,False,35,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/machine-eater,Machine Eater,online war games,category,True,57,0.17,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,online shooting games,category,True,57,0.17,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,online strategy games,category,True,57,0.17,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,online minecraft games,category,True,57,0.17,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,online adventure games,category,True,57,0.17,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,online action games,category,True,57,0.17,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,online typing games,category,True,57,0.17,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,online 3d games,category,False,46,0.0,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,online skill games,category,False,46,0.0,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,how to play machine eater,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,machine eater controls,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,games like machine eater,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/machine-eater,Machine Eater,machine eater unblocked,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/snake-island,Snake Island,snake island,game_name,True,61,0.83,watch,40.0,39.4,52.15384615384615
https://poki.com/en/g/snake-island,Snake Island,play snake island online,game_name,False,37,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/snake-island,Snake Island,snake island free,game_name,True,53,0.83,hold,12.0,6.4,9.384615384615385
https://poki.com/en/g/snake-island,Snake Island,online dinosaur games,category,True,59,0.17,hold,,,
https://poki.com/en/g/snake-island,Snake Island,online snake games,category,True,59,0.17,hold,,,
https://poki.com/en/g/snake-island,Snake Island,online animal games,category,True,59,0.17,hold,,,
https://poki.com/en/g/snake-island,Snake Island,online minecraft games,category,True,59,0.17,hold,,,
https://poki.com/en/g/snake-island,Snake Island,online mouse games,category,True,59,0.17,hold,,,
https://poki.com/en/g/snake-island,Snake Island,online 3d games,category,True,59,0.17,hold,,,
https://poki.com/en/g/snake-island,Snake Island,online survival games,category,True,59,0.17,hold,,,
https://poki.com/en/g/snake-island,Snake Island,online action games,category,False,48,0.0,hold,,,
https://poki.com/en/g/snake-island,Snake Island,online io games,category,False,48,0.0,hold,,,
https://poki.com/en/g/snake-island,Snake Island,online gun games,category,False,48,0.0,hold,,,
https://poki.com/en/g/snake-island,Snake Island,online meccha chameleon games,category,False,48,0.0,hold,,,
https://poki.com/en/g/snake-island,Snake Island,online fighting games,category,False,48,0.0,hold,,,
https://poki.com/en/g/snake-island,Snake Island,dress up games,category,False,48,0.0,hold,,,
https://poki.com/en/g/snake-island,Snake Island,how to play snake island,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/snake-island,Snake Island,snake island controls,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/snake-island,Snake Island,games like snake island,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/snake-island,Snake Island,snake island unblocked,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,knife merge,game_name,True,49,0.67,hold,6.0,3.4,9.0
https://poki.com/en/g/knife-merge,Knife Merge,play knife merge online,game_name,False,35,0.67,hold,0.0,20.0,7.6923076923076925
https://poki.com/en/g/knife-merge,Knife Merge,knife merge free,game_name,False,35,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/knife-merge,Knife Merge,online minecraft games,category,True,57,0.17,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,online merge games,category,True,57,0.17,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,online 3d games,category,True,57,0.17,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,online mouse games,category,True,57,0.17,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,online skill games,category,True,57,0.17,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,online shooting games,category,True,57,0.17,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,online action games,category,True,57,0.17,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,online construction games,category,False,46,0.0,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,merge games,category,False,46,0.0,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,online soccer games,category,False,46,0.0,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,idle games,category,False,46,0.0,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,puzzle games,category,False,46,0.0,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,how to play knife merge,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,knife merge controls,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,games like knife merge,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/knife-merge,Knife Merge,knife merge unblocked,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,petnest.io,game_name,False,53,0.17,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,play petnest.io online,game_name,False,53,0.17,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,petnest.io free,game_name,False,43,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/petnest-io,Petnest.io,online animal games,category,True,64,0.17,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,online 3d games,category,True,64,0.17,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,online dog games,category,True,64,0.17,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,online multiplayer games,category,True,64,0.17,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,online cozy games,category,True,64,0.17,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,online cat games,category,True,64,0.17,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,online io games,category,True,64,0.17,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,online popular games,category,False,53,0.0,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,online platform games,category,False,53,0.0,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,dress up games,category,False,53,0.0,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,puzzle games,category,False,53,0.0,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,online soccer games,category,False,53,0.0,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,platform games,category,False,53,0.0,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,how to play petnest.io,long_tail,False,53,0.0,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,petnest.io controls,long_tail,False,53,0.0,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,games like petnest.io,long_tail,False,53,0.0,hold,,,
https://poki.com/en/g/petnest-io,Petnest.io,petnest.io unblocked,long_tail,False,53,0.0,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,pet mahjong 3d,game_name,False,48,0.17,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,play pet mahjong 3d online,game_name,False,48,0.17,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,pet mahjong 3d free,game_name,False,37,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,online merge games,category,True,59,0.17,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,online beauty games,category,True,59,0.17,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,online matching games,category,True,59,0.17,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,idle games,category,True,59,0.17,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,merge games,category,True,59,0.17,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,puzzle games,category,True,59,0.17,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,online soccer games,category,True,59,0.17,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,online shooting games,category,False,48,0.0,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,how to play pet mahjong 3d,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,pet mahjong 3d controls,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,games like pet mahjong 3d,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/pet-mahjong-3d,Pet Mahjong 3D,pet mahjong 3d unblocked,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/demolition-simulator,Demolition Simulator,demolition simulator,game_name,True,52,0.67,hold,5.0,2.0,8.461538461538462
https://poki.com/en/g/demolition-simulator,Demolition Simulator,play demolition simulator online,game_name,False,39,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/demolition-simulator,Demolition Simulator,demolition simulator free,game_name,True,60,0.17,hold,,,
https://poki.com/en/g/demolition-simulator,Demolition Simulator,online car games,category,True,60,0.17,hold,,,
https://poki.com/en/g/demolition-simulator,Demolition Simulator,idle games,category,True,60,0.17,hold,,,
https://poki.com/en/g/demolition-simulator,Demolition Simulator,puzzle games,category,True,60,0.17,hold,,,
https://poki.com/en/g/demolition-simulator,Demolition Simulator,online soccer games,category,True,60,0.17,hold,,,
https://poki.com/en/g/demolition-simulator,Demolition Simulator,online shooting games,category,True,60,0.17,hold,,,
https://poki.com/en/g/demolition-simulator,Demolition Simulator,how to play demolition simulator,long_tail,False,49,0.17,hold,,,
https://poki.com/en/g/demolition-simulator,Demolition Simulator,demolition simulator controls,long_tail,False,49,0.17,hold,,,
https://poki.com/en/g/demolition-simulator,Demolition Simulator,games like demolition simulator,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/demolition-simulator,Demolition Simulator,demolition simulator unblocked,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,turbo trail,game_name,True,56,0.83,watch,13.0,12.6,34.38461538461539
https://poki.com/en/g/turbo-trail,Turbo Trail,play turbo trail online,game_name,False,52,0.17,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,turbo trail free,game_name,False,43,0.67,hold,4.5,1.8,7.3076923076923075
https://poki.com/en/g/turbo-trail,Turbo Trail,online car games,category,True,63,0.17,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,online boat games,category,True,63,0.17,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,online simulation games,category,True,63,0.17,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,online action games,category,True,63,0.17,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,online skill games,category,True,63,0.17,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,online parking games,category,True,63,0.17,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,online mobile games,category,True,63,0.17,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,online stickman games,category,False,52,0.0,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,online classic games,category,False,52,0.0,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,online soccer games,category,False,52,0.0,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,online multiplayer games,category,False,52,0.0,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,dress up games,category,False,52,0.0,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,how to play turbo trail,long_tail,False,52,0.0,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,turbo trail controls,long_tail,False,52,0.0,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,games like turbo trail,long_tail,False,52,0.0,hold,,,
https://poki.com/en/g/turbo-trail,Turbo Trail,turbo trail unblocked,long_tail,False,52,0.0,hold,,,
https://poki.com/en/g/tenslide,TenSlide,tenslide,game_name,False,39,0.67,hold,0.0,0.0,7.6923076923076925
https://poki.com/en/g/tenslide,TenSlide,play tenslide online,game_name,False,49,0.17,hold,,,
https://poki.com/en/g/tenslide,TenSlide,tenslide free,game_name,False,49,0.17,hold,,,
https://poki.com/en/g/tenslide,TenSlide,online brain games,category,True,60,0.17,hold,,,
https://poki.com/en/g/tenslide,TenSlide,online mobile games,category,True,60,0.17,hold,,,
https://poki.com/en/g/tenslide,TenSlide,online soccer games,category,True,60,0.17,hold,,,
https://poki.com/en/g/tenslide,TenSlide,merge games,category,True,60,0.17,hold,,,
https://poki.com/en/g/tenslide,TenSlide,online multiplayer games,category,True,60,0.17,hold,,,
https://poki.com/en/g/tenslide,TenSlide,dress up games,category,True,60,0.17,hold,,,
https://poki.com/en/g/tenslide,TenSlide,puzzle games,category,True,60,0.17,hold,,,
https://poki.com/en/g/tenslide,TenSlide,how to play tenslide,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/tenslide,TenSlide,tenslide controls,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/tenslide,TenSlide,games like tenslide,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/tenslide,TenSlide,tenslide unblocked,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,little farm world,game_name,False,56,0.83,watch,17.5,13.2,40.76923076923077
https://poki.com/en/g/little-farm-world,Little Farm World,play little farm world online,game_name,False,50,0.17,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,little farm world free,game_name,False,39,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/little-farm-world,Little Farm World,online farm games,category,True,61,0.17,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,online platform games,category,True,61,0.17,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,online car games,category,True,61,0.17,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,online animal games,category,True,61,0.17,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,online food games,category,True,61,0.17,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,online brain games,category,True,61,0.17,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,online crazy games,category,True,61,0.17,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,online racing games,category,False,50,0.0,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,online soccer games,category,False,50,0.0,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,online multiplayer games,category,False,50,0.0,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,dress up games,category,False,50,0.0,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,platform games,category,False,50,0.0,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,how to play little farm world,long_tail,False,50,0.0,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,little farm world controls,long_tail,False,50,0.0,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,games like little farm world,long_tail,False,50,0.0,hold,,,
https://poki.com/en/g/little-farm-world,Little Farm World,little farm world unblocked,long_tail,False,50,0.0,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,dino merge,game_name,True,54,0.83,hold,7.5,4.4,1.6923076923076923
https://poki.com/en/g/dino-merge,Dino Merge,play dino merge online,game_name,False,49,0.17,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,dino merge free,game_name,False,49,0.17,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,online dinosaur games,category,True,60,0.17,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,online clicker games,category,True,60,0.17,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,online monster games,category,True,60,0.17,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,online mobile games,category,True,60,0.17,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,online simulation games,category,True,60,0.17,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,online popular games,category,True,60,0.17,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,merge games,category,True,60,0.17,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,online soccer games,category,False,49,0.0,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,puzzle games,category,False,49,0.0,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,dress up games,category,False,49,0.0,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,idle games,category,False,49,0.0,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,how to play dino merge,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,dino merge controls,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,games like dino merge,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/dino-merge,Dino Merge,dino merge unblocked,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,gobattle 2,game_name,True,47,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/gobattle2,GoBattle 2,play gobattle 2 online,game_name,False,46,0.17,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,gobattle 2 free,game_name,False,36,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/gobattle2,GoBattle 2,online multiplayer games,category,True,58,0.17,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,online co-op games,category,True,58,0.17,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,online 2 player games,category,True,58,0.17,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,online 3d games,category,True,58,0.17,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,online mobile games,category,True,58,0.17,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,online io games,category,True,58,0.17,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,online driving games,category,True,58,0.17,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,online action games,category,False,46,0.0,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,online shooting games,category,False,46,0.0,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,online soccer games,category,False,46,0.0,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,dress up games,category,False,46,0.0,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,how to play gobattle 2,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,gobattle 2 controls,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,games like gobattle 2,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/gobattle2,GoBattle 2,gobattle 2 unblocked,long_tail,False,46,0.0,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,witch & prince,game_name,False,39,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/witch-and-prince,Witch & Prince,play witch & prince online,game_name,False,49,0.17,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,witch & prince free,game_name,False,49,0.17,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,online love games,category,True,60,0.17,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,online block games,category,True,60,0.17,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,online cozy games,category,True,60,0.17,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,merge games,category,True,60,0.17,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,online soccer games,category,True,60,0.17,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,puzzle games,category,True,60,0.17,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,dress up games,category,True,60,0.17,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,how to play witch & prince,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,witch & prince controls,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,games like witch & prince,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/witch-and-prince,Witch & Prince,witch & prince unblocked,long_tail,False,49,0.0,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,tap out block escape,game_name,False,48,0.17,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,play tap out block escape online,game_name,False,37,0.67,hold,0.0,0.0,0.0
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,tap out block escape free,game_name,False,48,0.17,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,online block games,category,True,59,0.17,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,online meme games,category,True,59,0.17,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,online 3d games,category,True,59,0.17,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,online brainrot games,category,True,59,0.17,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,online escape games,category,True,59,0.17,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,online puzzle games,category,True,59,0.17,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,online brain games,category,True,59,0.17,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,online beauty games,category,False,48,0.0,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,online mouse games,category,False,48,0.0,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,online board games,category,False,48,0.0,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,online car games,category,False,48,0.0,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,merge games,category,False,48,0.0,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,puzzle games,category,False,48,0.0,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,how to play tap out block escape,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,tap out block escape controls,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,games like tap out block escape,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/tap-out-block-escape,Tap Out Block Escape,tap out block escape unblocked,long_tail,False,48,0.0,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,platypus coffee,game_name,True,53,0.83,hold,6.5,2.6,28.153846153846153
https://poki.com/en/g/platypus-coffee,Platypus Coffee,play platypus coffee online,game_name,False,50,0.17,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,platypus coffee free,game_name,False,50,0.17,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,online cooking games,category,True,61,0.17,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,online popular games,category,True,61,0.17,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,online 2 player games,category,True,61,0.17,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,online pizza games,category,True,61,0.17,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,online decoration games,category,False,50,0.17,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,online action games,category,True,61,0.17,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,online tycoon games,category,True,61,0.17,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,online soccer games,category,False,50,0.0,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,dress up games,category,False,50,0.0,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,how to play platypus coffee,long_tail,False,50,0.0,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,platypus coffee controls,long_tail,False,50,0.0,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,games like platypus coffee,long_tail,False,50,0.0,hold,,,
https://poki.com/en/g/platypus-coffee,Platypus Coffee,platypus coffee unblocked,long_tail,False,50,0.0,hold,,,
https://poki.com/en/g/tiny-sticker-town,Tiny Sticker Town,tiny sticker town,game_name,False,49,0.17,hold,,,
